,ID,TYPE,DECLARATION,PROJECT,FILE
1237,1237,,indent,mpv-master,json.c
1238,1238,int,dst,mpv-master,json.c
1239,1239,char,src,mpv-master,json.c
1240,1240,,dst,mpv-master,json.c
1241,1241,char,src,mpv-master,json.c
1242,1242,char,user_cp,mpv-master,charset_conv.c
1243,1243,char,user_cp,mpv-master,charset_conv.c
1244,1244,bstr,buf,mpv-master,charset_conv.c
1245,1245,void,talloc_ctx,mpv-master,charset_conv.c
1246,1246,,log,mpv-master,charset_conv.c
1247,1247,bstr,buf,mpv-master,charset_conv.c
1248,1248,void,talloc_ctx,mpv-master,charset_conv.c
1249,1249,,log,mpv-master,charset_conv.c
1250,1250,bstr,buf,mpv-master,charset_conv.c
1251,1251,char,user_cp,mpv-master,charset_conv.c
1252,1252,int,flags,mpv-master,charset_conv.c
1253,1253,,log,mpv-master,charset_conv.c
1254,1254,bstr,buf,mpv-master,charset_conv.c
1255,1255,char,cp,mpv-master,charset_conv.c
1256,1256,int,flags,mpv-master,charset_conv.c
1257,1257,char,template,mpv-master,io_utils.c
1258,1258,int,suffixlen,mpv-master,io_utils.c
1259,1259,int,flags,mpv-master,io_utils.c
1260,1260,char,filepath,mpv-master,io_utils.c
1261,1261,void,data,mpv-master,io_utils.c
1262,1262,size_t,size,mpv-master,io_utils.c
1263,1263,,str1,mpv-master,bstr.c
1264,1264,,str2,mpv-master,bstr.c
1265,1265,,str1,mpv-master,bstr.c
1266,1266,,str2,mpv-master,bstr.c
1267,1267,,str,mpv-master,bstr.c
1268,1268,int,c,mpv-master,bstr.c
1269,1269,,str,mpv-master,bstr.c
1270,1270,int,c,mpv-master,bstr.c
1271,1271,,str,mpv-master,bstr.c
1272,1272,char,reject,mpv-master,bstr.c
1273,1273,,str,mpv-master,bstr.c
1274,1274,char,accept,mpv-master,bstr.c
1275,1275,,haystack,mpv-master,bstr.c
1276,1276,,needle,mpv-master,bstr.c
1277,1277,,str,mpv-master,bstr.c
1278,1278,,str,mpv-master,bstr.c
1279,1279,,str,mpv-master,bstr.c
1280,1280,char,sep,mpv-master,bstr.c
1281,1281,,rest,mpv-master,bstr.c
1282,1282,bstr,str,mpv-master,bstr.c
1283,1283,char,tok,mpv-master,bstr.c
1284,1284,bstr,out_left,mpv-master,bstr.c
1285,1285,bstr,out_right,mpv-master,bstr.c
1286,1286,,str,mpv-master,bstr.c
1287,1287,int,start,mpv-master,bstr.c
1288,1288,int,end,mpv-master,bstr.c
1289,1289,,str,mpv-master,bstr.c
1290,1290,,rest,mpv-master,bstr.c
1291,1291,int,base,mpv-master,bstr.c
1292,1292,,str,mpv-master,bstr.c
1293,1293,,rest,mpv-master,bstr.c
1294,1294,,str,mpv-master,bstr.c
1295,1295,,rest,mpv-master,bstr.c
1296,1296,char,c,mpv-master,bstr.c
1297,1297,,str,mpv-master,bstr.c
1298,1298,,s,mpv-master,bstr.c
1299,1299,,prefix,mpv-master,bstr.c
1300,1300,,s,mpv-master,bstr.c
1301,1301,,prefix,mpv-master,bstr.c
1302,1302,,str,mpv-master,bstr.c
1303,1303,,str,mpv-master,bstr.c
1304,1304,char,format,mpv-master,bstr.c
1305,1305,unsigned,b,mpv-master,bstr.c
1306,1306,char,s,mpv-master,bstr.c
1307,1307,,out_next,mpv-master,bstr.c
1308,1308,,str,mpv-master,bstr.c
1309,1309,,out_next,mpv-master,bstr.c
1310,1310,,s,mpv-master,bstr.c
1311,1311,,talloc_ctx,mpv-master,bstr.c
1312,1312,void,s,mpv-master,bstr.c
1313,1313,,talloc_ctx,mpv-master,bstr.c
1314,1314,void,s,mpv-master,bstr.c
1315,1315,bstr,append_min,mpv-master,bstr.c
1316,1316,size_t,talloc_ctx,mpv-master,bstr.c
1317,1317,void,s,mpv-master,bstr.c
1318,1318,bstr,append,mpv-master,bstr.c
1319,1319,bstr,talloc_ctx,mpv-master,bstr.c
1320,1320,void,s,mpv-master,bstr.c
1321,1321,bstr,fmt,mpv-master,bstr.c
1322,1322,char,talloc_ctx,mpv-master,bstr.c
1323,1323,void,s,mpv-master,bstr.c
1324,1324,bstr,fmt,mpv-master,bstr.c
1325,1325,char,ap,mpv-master,bstr.c
1326,1326,va_list,s,mpv-master,bstr.c
1327,1327,,prefix,mpv-master,bstr.c
1328,1328,,s,mpv-master,bstr.c
1329,1329,,suffix,mpv-master,bstr.c
1330,1330,,str,mpv-master,bstr.c
1331,1331,,s,mpv-master,bstr.c
1332,1332,,c,mpv-master,bstr.c
1333,1333,unsigned,talloc_ctx,mpv-master,bstr.c
1334,1334,char,hex,mpv-master,bstr.c
1335,1335,void,out,mpv-master,bstr.c
1336,1336,,talloc_ctx,mpv-master,bstr.c
1337,1337,,s,mpv-master,bstr.c
1338,1338,void,ret,mpv-master,bstr.c
1339,1339,,dst,mpv-master,node.c
1340,1340,int,format,mpv-master,node.c
1341,1341,,parent,mpv-master,node.c
1342,1342,,dst,mpv-master,node.c
1343,1343,int,format,mpv-master,node.c
1344,1344,,dst,mpv-master,node.c
1345,1345,char,key,mpv-master,node.c
1346,1346,int,format,mpv-master,node.c
1347,1347,,dst,mpv-master,node.c
1348,1348,,key,mpv-master,node.c
1349,1349,int,format,mpv-master,node.c
1350,1350,,dst,mpv-master,node.c
1351,1351,char,key,mpv-master,node.c
1352,1352,char,val,mpv-master,node.c
1353,1353,,dst,mpv-master,node.c
1354,1354,char,key,mpv-master,node.c
1355,1355,int64_t,v,mpv-master,node.c
1356,1356,,dst,mpv-master,node.c
1357,1357,char,key,mpv-master,node.c
1358,1358,double,v,mpv-master,node.c
1359,1359,,dst,mpv-master,node.c
1360,1360,char,key,mpv-master,node.c
1361,1361,bool,v,mpv-master,node.c
1362,1362,mpv_node,src,mpv-master,node.c
1363,1363,char,key,mpv-master,node.c
1364,1364,mpv_node,src,mpv-master,node.c
1365,1365,,key,mpv-master,node.c
1366,1366,void,a,mpv-master,node.c
1367,1367,void,b,mpv-master,node.c
1368,1368,mpv_format,format,mpv-master,node.c
1369,1369,,a,mpv-master,node.c
1370,1370,,b,mpv-master,node.c
1371,1371,void,s,mpv-master,language.c
1372,1372,void,k,mpv-master,language.c
1373,1373,char,lang,mpv-master,language.c
1374,1374,size_t,size,mpv-master,language.c
1375,1375,char,l1,mpv-master,language.c
1376,1376,size_t,s1,mpv-master,language.c
1377,1377,char,l2,mpv-master,language.c
1378,1378,size_t,s2,mpv-master,language.c
1379,1379,char,l1,mpv-master,language.c
1380,1380,char,l2,mpv-master,language.c
1381,1381,,waiter,mpv-master,thread_tools.c
1382,1382,,waiter,mpv-master,thread_tools.c
1383,1383,uintptr_t,value,mpv-master,thread_tools.c
1384,1384,,waiter,mpv-master,thread_tools.c
1385,1385,void,p,mpv-master,thread_tools.c
1386,1386,void,talloc_ctx,mpv-master,thread_tools.c
1387,1387,,c,mpv-master,thread_tools.c
1388,1388,,c,mpv-master,thread_tools.c
1389,1389,,c,mpv-master,thread_tools.c
1390,1390,,c,mpv-master,thread_tools.c
1391,1391,,c,mpv-master,thread_tools.c
1392,1392,double,timeout,mpv-master,thread_tools.c
1393,1393,,c,mpv-master,thread_tools.c
1394,1394,,c,mpv-master,thread_tools.c
1395,1395,void,ctx,mpv-master,thread_tools.c
1396,1396,,slave,mpv-master,thread_tools.c
1397,1397,,parent,mpv-master,thread_tools.c
1398,1398,,c,mpv-master,thread_tools.c
1399,1399,,c,mpv-master,thread_tools.c
1400,1400,char,in,mpv-master,uuid.c
1401,1401,AVUUID,uu,mpv-master,uuid.c
1402,1402,char,c,mpv-master,uuid.c
1403,1403,char,in_start,mpv-master,uuid.c
1404,1404,char,in_end,mpv-master,uuid.c
1405,1405,AVUUID,uu,mpv-master,uuid.c
1406,1406,AVUUID,uuid,mpv-master,uuid.c
1407,1407,char,out,mpv-master,uuid.c
1408,1408,char,in,mpv-master,uuid.c
1409,1409,AVUUID,uu,mpv-master,uuid.c
1410,1410,void,tag,mpv-master,rendezvous.c
1411,1411,intptr_t,value,mpv-master,rendezvous.c
1412,1412,uint64_t,x,mpv-master,random.c
1413,1413,int,k,mpv-master,random.c
1414,1414,uint64_t,x,mpv-master,random.c
1415,1415,uint64_t,seed,mpv-master,random.c
1416,1416,char,name1,mpv-master,natural_sort.c
1417,1417,char,name2,mpv-master,natural_sort.c
1418,1418,char,s,mpv-master,ta_talloc.c
1419,1419,char,a,mpv-master,ta_talloc.c
1420,1420,char,s,mpv-master,ta_talloc.c
1421,1421,char,a,mpv-master,ta_talloc.c
1422,1422,char,s,mpv-master,ta_talloc.c
1423,1423,char,a,mpv-master,ta_talloc.c
1424,1424,size_t,n,mpv-master,ta_talloc.c
1425,1425,char,s,mpv-master,ta_talloc.c
1426,1426,char,a,mpv-master,ta_talloc.c
1427,1427,size_t,n,mpv-master,ta_talloc.c
1428,1428,char,s,mpv-master,ta_talloc.c
1429,1429,char,fmt,mpv-master,ta_talloc.c
1430,1430,va_list,ap,mpv-master,ta_talloc.c
1431,1431,char,s,mpv-master,ta_talloc.c
1432,1432,char,fmt,mpv-master,ta_talloc.c
1433,1433,va_list,ap,mpv-master,ta_talloc.c
1434,1434,char,s,mpv-master,ta_talloc.c
1435,1435,char,fmt,mpv-master,ta_talloc.c
1436,1436,char,s,mpv-master,ta_talloc.c
1437,1437,char,fmt,mpv-master,ta_talloc.c
1438,1438,void,ptr,mpv-master,ta.c
1439,1439,void,ptr,mpv-master,ta.c
1440,1440,void,ta_parent,mpv-master,ta.c
1441,1441,void,ptr,mpv-master,ta.c
1442,1442,void,ta_parent,mpv-master,ta.c
1443,1443,size_t,size,mpv-master,ta.c
1444,1444,void,ta_parent,mpv-master,ta.c
1445,1445,size_t,size,mpv-master,ta.c
1446,1446,void,ta_parent,mpv-master,ta.c
1447,1447,void,ptr,mpv-master,ta.c
1448,1448,size_t,size,mpv-master,ta.c
1449,1449,void,ptr,mpv-master,ta.c
1450,1450,void,ptr,mpv-master,ta.c
1451,1451,void,ptr,mpv-master,ta.c
1452,1452,void,ptr,mpv-master,ta.c
1453,1453,,h,mpv-master,ta.c
1454,1454,,h,mpv-master,ta.c
1455,1455,,h,mpv-master,ta.c
1456,1456,,h,mpv-master,ta.c
1457,1457,void,ptr,mpv-master,ta.c
1458,1458,void,loc,mpv-master,ta.c
1459,1459,void,ptr,mpv-master,ta.c
1460,1460,char,h,mpv-master,ta.c
1461,1461,void,h,mpv-master,ta.c
1462,1462,,h,mpv-master,ta.c
1463,1463,,ptr,mpv-master,ta.c
1464,1464,,loc,mpv-master,ta.c
1465,1465,void,ptr,mpv-master,ta.c
1466,1466,size_t,element_size,mpv-master,ta_utils.c
1467,1467,size_t,count,mpv-master,ta_utils.c
1468,1468,size_t,nextidx,mpv-master,ta_utils.c
1469,1469,void,ta_parent,mpv-master,ta_utils.c
1470,1470,void,ta_parent,mpv-master,ta_utils.c
1471,1471,void,ptr,mpv-master,ta_utils.c
1472,1472,void,ta_parent,mpv-master,ta_utils.c
1473,1473,void,ptr,mpv-master,ta_utils.c
1474,1474,size_t,size,mpv-master,ta_utils.c
1475,1475,char,str,mpv-master,ta_utils.c
1476,1476,size_t,at,mpv-master,ta_utils.c
1477,1477,char,append,mpv-master,ta_utils.c
1478,1478,size_t,append_len,mpv-master,ta_utils.c
1479,1479,void,ta_parent,mpv-master,ta_utils.c
1480,1480,char,str,mpv-master,ta_utils.c
1481,1481,void,ta_parent,mpv-master,ta_utils.c
1482,1482,char,str,mpv-master,ta_utils.c
1483,1483,size_t,n,mpv-master,ta_utils.c
1484,1484,char,str,mpv-master,ta_utils.c
1485,1485,char,a,mpv-master,ta_utils.c
1486,1486,char,str,mpv-master,ta_utils.c
1487,1487,char,a,mpv-master,ta_utils.c
1488,1488,char,str,mpv-master,ta_utils.c
1489,1489,char,a,mpv-master,ta_utils.c
1490,1490,size_t,n,mpv-master,ta_utils.c
1491,1491,char,str,mpv-master,ta_utils.c
1492,1492,char,a,mpv-master,ta_utils.c
1493,1493,size_t,n,mpv-master,ta_utils.c
1494,1494,char,str,mpv-master,ta_utils.c
1495,1495,size_t,at,mpv-master,ta_utils.c
1496,1496,char,fmt,mpv-master,ta_utils.c
1497,1497,va_list,ap,mpv-master,ta_utils.c
1498,1498,void,ta_parent,mpv-master,ta_utils.c
1499,1499,char,fmt,mpv-master,ta_utils.c
1500,1500,void,ta_parent,mpv-master,ta_utils.c
1501,1501,char,fmt,mpv-master,ta_utils.c
1502,1502,va_list,ap,mpv-master,ta_utils.c
1503,1503,char,str,mpv-master,ta_utils.c
1504,1504,char,fmt,mpv-master,ta_utils.c
1505,1505,char,str,mpv-master,ta_utils.c
1506,1506,char,fmt,mpv-master,ta_utils.c
1507,1507,va_list,ap,mpv-master,ta_utils.c
1508,1508,char,str,mpv-master,ta_utils.c
1509,1509,char,fmt,mpv-master,ta_utils.c
1510,1510,char,str,mpv-master,ta_utils.c
1511,1511,char,fmt,mpv-master,ta_utils.c
1512,1512,va_list,ap,mpv-master,ta_utils.c
1513,1513,void,ta_parent,mpv-master,ta_utils.c
1514,1514,void,ptr,mpv-master,ta_utils.c
1515,1515,size_t,size,mpv-master,ta_utils.c
1516,1516,void,ta_parent,mpv-master,ta_utils.c
1517,1517,void,ptr,mpv-master,ta_utils.c
1518,1518,size_t,size,mpv-master,ta_utils.c
1519,1519,void,ta_parent,mpv-master,ta_utils.c
1520,1520,char,str,mpv-master,ta_utils.c
1521,1521,void,ta_parent,mpv-master,ta_utils.c
1522,1522,char,str,mpv-master,ta_utils.c
1523,1523,size_t,n,mpv-master,ta_utils.c
1524,1524,stream_t,stream,mpv-master,stream_null.c
1525,1525,char,c,mpv-master,stream.c
1526,1526,char,url,mpv-master,stream.c
1527,1527,void,talloc_ctx,mpv-master,stream.c
1528,1528,char,url,mpv-master,stream.c
1529,1529,char,ok,mpv-master,stream.c
1530,1530,char,url,mpv-master,stream.c
1531,1531,char,proto,mpv-master,stream.c
1532,1532,int,src,mpv-master,stream.c
1533,1533,int,new,mpv-master,stream.c
1534,1534,,s,mpv-master,stream.c
1535,1535,void,dst,mpv-master,stream.c
1536,1536,int,len,mpv-master,stream.c
1537,1537,int,pos,mpv-master,stream.c
1538,1538,,s,mpv-master,stream.c
1539,1539,int,keep,mpv-master,stream.c
1540,1540,int,new,mpv-master,stream.c
1541,1541,stream_info_t,sinfo,mpv-master,stream.c
1542,1542,,args,mpv-master,stream.c
1543,1543,,ret,mpv-master,stream.c
1544,1544,,args,mpv-master,stream.c
1545,1545,,ret,mpv-master,stream.c
1546,1546,char,url,mpv-master,stream.c
1547,1547,int,flags,mpv-master,stream.c
1548,1548,,c,mpv-master,stream.c
1549,1549,,global,mpv-master,stream.c
1550,1550,char,filename,mpv-master,stream.c
1551,1551,,global,mpv-master,stream.c
1552,1552,stream_t,s,mpv-master,stream.c
1553,1553,void,buf,mpv-master,stream.c
1554,1554,int,len,mpv-master,stream.c
1555,1555,,s,mpv-master,stream.c
1556,1556,int,forward,mpv-master,stream.c
1557,1557,stream_t,s,mpv-master,stream.c
1558,1558,void,buf,mpv-master,stream.c
1559,1559,int,buf_size,mpv-master,stream.c
1560,1560,stream_t,s,mpv-master,stream.c
1561,1561,stream_t,s,mpv-master,stream.c
1562,1562,void,mem,mpv-master,stream.c
1563,1563,int,total,mpv-master,stream.c
1564,1564,stream_t,s,mpv-master,stream.c
1565,1565,int,forward_size,mpv-master,stream.c
1566,1566,stream_t,s,mpv-master,stream.c
1567,1567,void,buf,mpv-master,stream.c
1568,1568,int,buf_size,mpv-master,stream.c
1569,1569,stream_t,s,mpv-master,stream.c
1570,1570,void,buf,mpv-master,stream.c
1571,1571,int,len,mpv-master,stream.c
1572,1572,,s,mpv-master,stream.c
1573,1573,int64_t,len,mpv-master,stream.c
1574,1574,stream_t,s,mpv-master,stream.c
1575,1575,stream_t,s,mpv-master,stream.c
1576,1576,int64_t,newpos,mpv-master,stream.c
1577,1577,stream_t,s,mpv-master,stream.c
1578,1578,int64_t,pos,mpv-master,stream.c
1579,1579,stream_t,s,mpv-master,stream.c
1580,1580,int64_t,pos,mpv-master,stream.c
1581,1581,stream_t,s,mpv-master,stream.c
1582,1582,int,cmd,mpv-master,stream.c
1583,1583,void,arg,mpv-master,stream.c
1584,1584,stream_t,s,mpv-master,stream.c
1585,1585,stream_t,s,mpv-master,stream.c
1586,1586,,s,mpv-master,stream.c
1587,1587,,s,mpv-master,stream.c
1588,1588,void,talloc_ctx,mpv-master,stream.c
1589,1589,int,max_size,mpv-master,stream.c
1590,1590,char,filename,mpv-master,stream.c
1591,1591,void,talloc_ctx,mpv-master,stream.c
1592,1592,,global,mpv-master,stream.c
1593,1593,int,max_size,mpv-master,stream.c
1594,1594,void,log,mpv-master,stream.c
1595,1595,,proto,mpv-master,stream.c
1596,1596,stream_t,stream,mpv-master,stream_avdevice.c
1597,1597,,s,mpv-master,stream_libarchive.c
1598,1598,,s,mpv-master,stream_libarchive.c
1599,1599,,s,mpv-master,stream_libarchive.c
1600,1600,,src,mpv-master,stream_libarchive.c
1601,1601,,vol,mpv-master,stream_libarchive.c
1602,1602,,arch,mpv-master,stream_libarchive.c
1603,1603,void,priv,mpv-master,stream_libarchive.c
1604,1604,void,buffer,mpv-master,stream_libarchive.c
1605,1605,,arch,mpv-master,stream_libarchive.c
1606,1606,void,priv,mpv-master,stream_libarchive.c
1607,1607,int64_t,offset,mpv-master,stream_libarchive.c
1608,1608,int,whence,mpv-master,stream_libarchive.c
1609,1609,,arch,mpv-master,stream_libarchive.c
1610,1610,void,priv,mpv-master,stream_libarchive.c
1611,1611,int64_t,request,mpv-master,stream_libarchive.c
1612,1612,,arch,mpv-master,stream_libarchive.c
1613,1613,void,priv,mpv-master,stream_libarchive.c
1614,1614,,vol,mpv-master,stream_libarchive.c
1615,1615,,arch,mpv-master,stream_libarchive.c
1616,1616,void,priv,mpv-master,stream_libarchive.c
1617,1617,,mpa,mpv-master,stream_libarchive.c
1618,1618,,mpa,mpv-master,stream_libarchive.c
1619,1619,int,r,mpv-master,stream_libarchive.c
1620,1620,,mpa,mpv-master,stream_libarchive.c
1621,1621,,mpa,mpv-master,stream_libarchive.c
1622,1622,,src,mpv-master,stream_libarchive.c
1623,1623,char,url,mpv-master,stream_libarchive.c
1624,1624,int,index,mpv-master,stream_libarchive.c
1625,1625,void,ctx,mpv-master,stream_libarchive.c
1626,1626,char,format,mpv-master,stream_libarchive.c
1627,1627,,base,mpv-master,stream_libarchive.c
1628,1628,int,index,mpv-master,stream_libarchive.c
1629,1629,void,ctx,mpv-master,stream_libarchive.c
1630,1630,char,format,mpv-master,stream_libarchive.c
1631,1631,,base,mpv-master,stream_libarchive.c
1632,1632,int,index,mpv-master,stream_libarchive.c
1633,1633,,mpa,mpv-master,stream_libarchive.c
1634,1634,int,flags,mpv-master,stream_libarchive.c
1635,1635,,log,mpv-master,stream_libarchive.c
1636,1636,,src,mpv-master,stream_libarchive.c
1637,1637,int,flags,mpv-master,stream_libarchive.c
1638,1638,int,max_volumes,mpv-master,stream_libarchive.c
1639,1639,,log,mpv-master,stream_libarchive.c
1640,1640,,src,mpv-master,stream_libarchive.c
1641,1641,int,flags,mpv-master,stream_libarchive.c
1642,1642,int,max_volumes,mpv-master,stream_libarchive.c
1643,1643,,mpa,mpv-master,stream_libarchive.c
1644,1644,stream_t,s,mpv-master,stream_libarchive.c
1645,1645,stream_t,s,mpv-master,stream_libarchive.c
1646,1646,void,buffer,mpv-master,stream_libarchive.c
1647,1647,int,max_len,mpv-master,stream_libarchive.c
1648,1648,stream_t,s,mpv-master,stream_libarchive.c
1649,1649,int64_t,newpos,mpv-master,stream_libarchive.c
1650,1650,stream_t,s,mpv-master,stream_libarchive.c
1651,1651,stream_t,s,mpv-master,stream_libarchive.c
1652,1652,stream_t,stream,mpv-master,stream_libarchive.c
1653,1653,,s,mpv-master,stream_concat.c
1654,1654,void,buffer,mpv-master,stream_concat.c
1655,1655,int,len,mpv-master,stream_concat.c
1656,1656,,s,mpv-master,stream_concat.c
1657,1657,int64_t,newpos,mpv-master,stream_concat.c
1658,1658,,s,mpv-master,stream_concat.c
1659,1659,,s,mpv-master,stream_concat.c
1660,1660,int,cur,mpv-master,stream_concat.c
1661,1661,int,new,mpv-master,stream_concat.c
1662,1662,,stream,mpv-master,stream_concat.c
1663,1663,,args,mpv-master,stream_concat.c
1664,1664,,global,mpv-master,stream_concat.c
1665,1665,,c,mpv-master,stream_concat.c
1666,1666,,streams,mpv-master,stream_concat.c
1667,1667,int,num_streams,mpv-master,stream_concat.c
1668,1668,unsigned,delsys,mpv-master,dvb_tune.c
1669,1669,int,fe_fd,mpv-master,dvb_tune.c
1670,1670,int,log,mpv-master,dvb_tune.c
1671,1671,,priv,mpv-master,dvb_tune.c
1672,1672,dvb_priv_t,adapter,mpv-master,dvb_tune.c
1673,1673,unsigned,frontend,mpv-master,dvb_tune.c
1674,1674,int,demux_cnt,mpv-master,dvb_tune.c
1675,1675,unsigned,priv,mpv-master,dvb_tune.c
1676,1676,int,cnt,mpv-master,dvb_tune.c
1677,1677,unsigned,priv,mpv-master,dvb_tune.c
1678,1678,int,fd,mpv-master,dvb_tune.c
1679,1679,dvb_priv_t,pid,mpv-master,dvb_tune.c
1680,1680,unsigned,pestype,mpv-master,dvb_tune.c
1681,1681,int,priv,mpv-master,dvb_tune.c
1682,1682,dvb_priv_t,devno,mpv-master,dvb_tune.c
1683,1683,int,service_id,mpv-master,dvb_tune.c
1684,1684,uint16_t,priv,mpv-master,dvb_tune.c
1685,1685,dmx_pes_type_t,festatus,mpv-master,dvb_tune.c
1686,1686,dvb_priv_t,priv,mpv-master,dvb_tune.c
1687,1687,int,fd_frontend,mpv-master,dvb_tune.c
1688,1688,int,tmout,mpv-master,dvb_tune.c
1689,1689,dvb_priv_t,fd,mpv-master,dvb_tune.c
1690,1690,fe_status_t,v,mpv-master,dvb_tune.c
1691,1691,dvb_priv_t,cmd,mpv-master,dvb_tune.c
1692,1692,int,t,mpv-master,dvb_tune.c
1693,1693,int,b,mpv-master,dvb_tune.c
1694,1694,int,secfd,mpv-master,dvb_tune.c
1695,1695,fe_sec_voltage_t,sat_no,mpv-master,dvb_tune.c
1696,1696,,polv,mpv-master,dvb_tune.c
1697,1697,fe_sec_tone_mode_t,hi_lo,mpv-master,dvb_tune.c
1698,1698,fe_sec_mini_cmd_t,priv,mpv-master,dvb_tune.c
1699,1699,int,fd_frontend,mpv-master,dvb_tune.c
1700,1700,int,delsys,mpv-master,dvb_tune.c
1701,1701,int,cmdseq,mpv-master,dvb_tune.c
1702,1702,int,priv,mpv-master,dvb_tune.c
1703,1703,dvb_priv_t,fd_frontend,mpv-master,dvb_tune.c
1704,1704,int,delsys,mpv-master,dvb_tune.c
1705,1705,unsigned,freq,mpv-master,dvb_tune.c
1706,1706,int,srate,mpv-master,dvb_tune.c
1707,1707,,pol,mpv-master,dvb_tune.c
1708,1708,dvb_priv_t,stream_id,mpv-master,dvb_tune.c
1709,1709,int,specInv,mpv-master,dvb_tune.c
1710,1710,unsigned,diseqc,mpv-master,dvb_tune.c
1711,1711,int,modulation,mpv-master,dvb_tune.c
1712,1712,unsigned,HP_CodeRate,mpv-master,dvb_tune.c
1713,1713,int,TransmissionMode,mpv-master,dvb_tune.c
1714,1714,unsigned,guardInterval,mpv-master,dvb_tune.c
1715,1715,int,bandwidth,mpv-master,dvb_tune.c
1716,1716,char,LP_CodeRate,mpv-master,dvb_tune.c
1717,1717,int,hier,mpv-master,dvb_tune.c
1718,1718,fe_spectral_inversion_t,timeout,mpv-master,dvb_tune.c
1719,1719,unsigned,priv,mpv-master,dvb_tune.c
1720,1720,int,delsys,mpv-master,dvb_tune.c
1721,1721,fe_modulation_t,freq,mpv-master,dvb_tune.c
1722,1722,fe_code_rate_t,pol,mpv-master,dvb_tune.c
1723,1723,fe_transmit_mode_t,srate,mpv-master,dvb_tune.c
1724,1724,fe_guard_interval_t,diseqc,mpv-master,dvb_tune.c
1725,1725,fe_bandwidth_t,stream_id,mpv-master,dvb_tune.c
1726,1726,fe_code_rate_t,specInv,mpv-master,dvb_tune.c
1727,1727,fe_hierarchy_t,modulation,mpv-master,dvb_tune.c
1728,1728,int,guardInterval,mpv-master,dvb_tune.c
1729,1729,dvb_priv_t,TransmissionMode,mpv-master,dvb_tune.c
1730,1730,unsigned,bandWidth,mpv-master,dvb_tune.c
1731,1731,int,HP_CodeRate,mpv-master,dvb_tune.c
1732,1732,int,LP_CodeRate,mpv-master,dvb_tune.c
1733,1733,char,hier,mpv-master,dvb_tune.c
1734,1734,int,timeout,mpv-master,dvb_tune.c
1735,1735,void,talloc_ctx,mpv-master,cookies.c
1736,1736,char,src,mpv-master,cookies.c
1737,1737,char,ptr,mpv-master,cookies.c
1738,1738,void,ctx,mpv-master,cookies.c
1739,1739,,global,mpv-master,cookies.c
1740,1740,,log,mpv-master,cookies.c
1741,1741,char,filename,mpv-master,cookies.c
1742,1742,void,talloc_ctx,mpv-master,cookies.c
1743,1743,,global,mpv-master,cookies.c
1744,1744,,log,mpv-master,cookies.c
1745,1745,char,file,mpv-master,cookies.c
1746,1746,stream_t,stream,mpv-master,stream_dvdnav.c
1747,1747,char,device,mpv-master,stream_dvdnav.c
1748,1748,unsigned,speed,mpv-master,stream_dvdnav.c
1749,1749,char,path,mpv-master,stream_dvdnav.c
1750,1750,char,ext,mpv-master,stream_dvdnav.c
1751,1751,char,sig,mpv-master,stream_dvdnav.c
1752,1752,stream_t,stream,mpv-master,stream_dvdnav.c
1753,1753,int,aid,mpv-master,stream_dvdnav.c
1754,1754,stream_t,stream,mpv-master,stream_dvdnav.c
1755,1755,int,sid,mpv-master,stream_dvdnav.c
1756,1756,stream_t,stream,mpv-master,stream_dvdnav.c
1757,1757,stream_t,s,mpv-master,stream_dvdnav.c
1758,1758,void,buf,mpv-master,stream_dvdnav.c
1759,1759,int,max_len,mpv-master,stream_dvdnav.c
1760,1760,stream_t,stream,mpv-master,stream_dvdnav.c
1761,1761,int,cmd,mpv-master,stream_dvdnav.c
1762,1762,void,arg,mpv-master,stream_dvdnav.c
1763,1763,stream_t,s,mpv-master,stream_dvdnav.c
1764,1764,stream_t,stream,mpv-master,stream_dvdnav.c
1765,1765,char,filename,mpv-master,stream_dvdnav.c
1766,1766,stream_t,stream,mpv-master,stream_dvdnav.c
1767,1767,stream_t,stream,mpv-master,stream_dvdnav.c
1768,1768,char,path,mpv-master,stream_dvdnav.c
1769,1769,stream_t,stream,mpv-master,stream_dvdnav.c
1770,1770,,stream,mpv-master,stream_edl.c
1771,1771,char,cr,mpv-master,stream_dvb.c
1772,1772,char,modstring,mpv-master,stream_dvb.c
1773,1773,char,vdr_par_str,mpv-master,stream_dvb.c
1774,1774,dvb_channel_t,ptr,mpv-master,stream_dvb.c
1775,1775,char,s,mpv-master,stream_dvb.c
1776,1776,char,sep,mpv-master,stream_dvb.c
1777,1777,char,p,mpv-master,stream_dvb.c
1778,1778,,log,mpv-master,stream_dvb.c
1779,1779,char,pid_string,mpv-master,stream_dvb.c
1780,1780,dvb_channel_t,ptr,mpv-master,stream_dvb.c
1781,1781,,log,mpv-master,stream_dvb.c
1782,1782,dvb_channels_list_t,list_add,mpv-master,stream_dvb.c
1783,1783,int,cfg_full_transponder,mpv-master,stream_dvb.c
1784,1784,char,filename,mpv-master,stream_dvb.c
1785,1785,unsigned,frontend,mpv-master,stream_dvb.c
1786,1786,int,delsys,mpv-master,stream_dvb.c
1787,1787,int,delsys_mask,mpv-master,stream_dvb.c
1788,1788,unsigned,stream,mpv-master,stream_dvb.c
1789,1789,int,buffer,mpv-master,stream_dvb.c
1790,1790,stream_t,size,mpv-master,stream_dvb.c
1791,1791,void,stream,mpv-master,stream_dvb.c
